GRID_ID,Mean_Biomass,SD_Biomass,Mean_SWF,Mean_SHDI,SD_SHDI,Mean_Elev,Mean_Slope,Mean_Aspect,Mean_Temp,Mean_Rs,Mean_P,Mean_Soil_pote,SD_Rs,SD_P,SD_Temp,SD_Soil_pote,SD_Elev,SD_Aspect,SD_Slope,Mean_Bulk_Dens,SD_Bulk_Dens,Mean_Ca_Exg,SD_Ca_Exg,Mean_Clay,SD_Clay,Mean_Sand,SD_Sand,Mean_Silt,SD_Silt
BD-22,585.07,173.29,1.79,1.22,1.06,384.06,25.49,222.28,0,0,0,60.85,2.12,0.16,0.07,2.76,56.97,101.89,17.24,1.1088,0.6146,14.631,14.149,27.755,29.562,22.749,22.221,39.525,33.197
BD-23,554.73,261.74,6.27,1.56,1.41,329.18,21.63,224.97,19.12,282.74,2.1,63.94,1.58,0.03,0.12,4.81,55.06,83.34,19.86,1.1413,0.6174,14.663,14.159,28.436,29.51,23.76,22.607,37.469,32.679
BD-24,504.82,266.07,7.28,1.53,1.22,318.11,19.33,190.8,19.21,274.69,2.73,60.28,0.56,0.12,0.16,2.98,23.47,110.73,14.86,1.1651,0.6112,14.004,13.516,27.44,29.665,24.095,23.065,38.41,33.401
BD-25,503.26,259.72,6.78,1.48,1.33,295.15,20.99,185.11,20.13,291.53,1.91,58.73,0.17,0.03,0.09,3.04,25.88,101.65,15.68,1.1575,0.6077,14.15,13.629,27.564,29.298,23.633,22.729,38.879,33.251
BD-26,499.1,254.15,10.28,1.59,1.37,255.6,15.42,186.28,20.07,274.75,1.29,58.59,1.69,0.14,0.29,5.03,32.29,83.77,14.54,1.1558,0.6123,14.004,13.253,27.608,28.946,23.37,22.847,39.1,33.231
BD-27,537.94,249.55,20.81,1.74,1.54,221.59,6.1,191.28,0,0,0,68.77,0.93,0.06,0.17,0.44,2.93,108.37,5.44,1.1305,0.6194,15.648,14.364,27.471,29.096,25.689,24.943,36.9,32.671
BD-28,520.72,276.49,11.23,1.41,1.27,254.76,13.72,209.91,18.94,273.63,2.46,61.49,3.58,0.08,0.44,4.18,27.56,138.04,15.35,1.1508,0.6134,15.397,14.31,27.928,29.696,24.449,23.675,37.654,32.909
BD-29,618.51,117.96,4.32,1.52,1.37,358.74,34.44,194.05,0,0,0,67.5,3.38,0.14,0.39,0,51.42,126.09,23.87,1.1158,0.6111,14.574,13.941,27.209,29.713,22.677,22.76,40.403,33.479
BD-30,966.58,291.69,2.44,1.51,1.39,430.17,28.55,170.4,0,0,0,0,3.15,0.07,0.33,0,36.72,122.6,22.96,0,0,0,0,0,0,0,0,0,0
BD-31,441.11,46.99,0.38,1.35,0.97,416.91,25.64,175.25,0,0,0,0,2.27,0.11,0.23,0,34.78,89.16,17.19,1.1165,0.6252,16.463,17.231,25.563,28.482,22.509,21.61,41.965,33.516
BD-32,583.41,292.61,3.16,1.44,1.14,357.67,23.89,175.61,18.19,272.35,2.45,49.03,0.92,0.05,0.19,7.25,36.98,93.42,15.17,1.1471,0.6145,15.011,14.822,27.237,29.677,22.413,21.754,40.375,33.101
BD-33,518.01,220.31,2.01,1.38,1.27,358,21.05,176.69,0,0,0,60.77,1.4,0.08,0.36,6.78,22.63,127.73,13.54,1.1498,0.6151,13.846,12.958,26.864,29.449,22.528,22.114,40.367,33.146
BD-34,755.08,223.51,0.21,1.32,1.08,378.16,19.37,160.51,0,0,0,47.47,1.58,0.08,0.17,1.8,20.8,100.99,14,0,0,0,0,0,0,0,0,0,0
BE-13,719.89,470.76,2.02,0.99,0.85,323.45,10.1,228.72,18.92,237.25,2.9,61.38,0,0,0,6.6,10.8,110.36,9.39,1.1061,0.6074,17.745,17.916,28.476,29.795,25.11,24.165,36.751,32.747
BE-14,454.14,37.65,0.2,1.02,0.92,386.92,15.05,176.86,0,0,0,65.63,0,0,0,4.97,11.65,117.77,12.75,1.0965,0.6201,14.564,14.216,29.398,30.388,24.289,23.165,35.377,30.646
BE-15,500.3,175.01,0.26,1.27,1.06,368.2,15.25,186.07,0,0,0,68.37,0.69,0.04,0.11,5.35,12.7,102.38,12.28,1.1394,0.618,15.086,14.8,28.091,29.156,24.601,23.041,36.901,31.036
BE-16,618.89,285.79,0.02,1.24,0.78,386.73,10.99,189.72,19.79,278,1.09,73.8,0.41,0.06,0.43,2.1,10.24,108.85,8.23,1.125,0.6241,14.429,13.849,29.066,29.984,25.478,24.112,35.25,31.403
BE-17,521.71,274.49,1.3,1.41,1.12,366.23,14.58,157.25,19.6,283.42,1.87,65.57,1.44,0.03,0.17,12.32,17.04,91.91,10.21,1.1511,0.6189,14.755,14.648,27.912,29.416,26.69,24.964,35.452,31.339
BE-18,568.29,250.04,4.94,1.38,1.25,354.94,21.86,201.35,0,0,0,36.73,2.5,0.07,0.19,6.84,26.4,112.71,16.02,1.1223,0.6172,14.305,14.128,28.491,29.538,26.311,24.94,35.184,31.348
BE-19,572.3,207.36,3.06,1.43,1.25,381.6,26.08,181.81,0,0,0,36.12,2.21,0.08,0.03,0.77,61.82,100.36,16.58,1.1099,0.6227,14.568,13.985,27.376,28.854,24.717,22.837,37.318,31.585
BE-20,566.82,273.18,2.91,1.27,1.1,359.08,23.11,173.12,18.4,283.41,1.05,37.91,1.37,0.13,0.28,5.38,26.84,116.92,16.46,1.131,0.6145,15.505,14.729,27.613,29.482,26.484,24.654,36.002,32.602
BE-21,623.28,68.13,1.31,1.2,0.88,374.23,23.9,164.12,18.06,277.73,1.63,40.41,2.23,0.12,0.25,4.28,25.6,121.08,16.48,1.1045,0.6181,14.994,14.127,27.245,29.426,23.482,23.201,39.414,33.423
BE-23,534.87,109.81,1.64,1.38,1,399.61,29,206.52,0,0,0,68,1.91,0.15,0.31,1.41,41.33,88.29,18.66,1.1063,0.6213,14.764,14.01,29.077,30.12,21.899,21.822,38.758,32.941
BE-24,525.46,225.85,4.74,1.4,1.22,347.47,26.83,203.7,19.12,277.82,1.32,48.17,1.14,0.11,0.51,12.75,39.07,104.56,19.85,1.134,0.6095,13.818,13.454,27.678,29.884,23.839,23.493,38.708,33.202
BE-25,619.97,100.33,1.95,1.46,1.32,353.19,32.56,221,0,0,0,36.43,1.25,0.16,0.28,0,41.19,98.67,24.24,1.1121,0.6135,13.812,13.116,26.478,29.026,23.061,22.749,40.594,33.426
BE-26,512.16,183.7,11.18,1.61,1.52,289.44,30.16,208.55,17.5,260.74,3.19,37.72,2.2,0.05,0.51,9.45,50.48,96.44,29,1.1185,0.6117,13.947,13.457,25.935,28.268,23.833,22.948,40.274,33.047
BE-27,512.4,267.36,14.9,1.6,1.34,229.92,8.66,191.53,19.19,288,1.53,67.69,3.06,0.13,0.14,3.42,15.68,123.85,9.05,1.1449,0.6126,15.274,13.756,27.198,28.728,24.122,23.132,38.478,32.654
BE-28,630.18,139.24,3.06,1.41,1.27,345.02,36.28,186.47,0,0,0,0,1.39,0.14,0.4,0,50.71,134.52,23.68,1.1167,0.6137,14.149,13.406,25.549,28.765,23.557,23.182,41.239,33.638
BE-29,641.44,218.19,3.14,1.47,1.41,378.8,27.51,162.06,0,0,0,0,1.26,0.12,0.5,0,27.9,107.9,23.14,1.1322,0.6184,16.052,16.208,27.832,30.035,22.755,21.966,39.219,32.721
BE-30,611.58,252.48,0.44,1.43,1.31,422.74,19.76,158.23,17.82,273.32,2.59,53.7,1.22,0.16,0.1,11.73,23.04,112.74,14.4,1.1179,0.6247,16.878,18.115,26.779,28.925,22.887,21.933,40.054,32.873
BE-31,687.93,188.54,0.14,1.39,1,393.94,20.99,187.29,18.35,286.37,0.98,46.49,1.92,0.09,0.12,2.78,26.08,93.32,14.77,1.1151,0.6206,15.632,15.622,26.132,29.181,22.661,21.937,41.501,33.306
BE-32,524.11,262.04,4.6,1.44,1.2,330.53,21.03,185.68,18.48,284.29,1,51.58,3.72,0.05,0.15,6.05,28.55,101,13.69,1.1517,0.611,14.068,13.362,26.942,29.35,23.096,22.247,39.91,32.804
BE-33,538.38,165.95,0.23,1.27,1.1,371.54,17.41,167.99,0,0,0,49.84,2.52,0.06,0.24,4.69,20.32,118.29,11.92,1.1204,0.6204,14.037,13.332,26.261,29.514,22.715,22.201,40.751,33.35
BF-17,531.59,274.1,1.82,1.25,1.07,372.29,12.2,184.77,19,265.67,1.77,72.2,0.81,0.07,0.11,2.14,15.74,95.42,9.04,1.1431,0.6208,14.075,13.773,28.327,29.658,25.727,24.039,35.934,31.295
BF-18,539.68,234.96,2.45,1.4,1.22,372.66,18.66,196.17,0,0,0,63.54,0.69,0.03,0.15,13.62,20.01,116.8,13.27,1.1058,0.6265,15.141,15.215,27.98,29.544,26.027,24.38,35.745,31.589
BF-19,562.47,229.49,2.18,1.37,1.28,375.87,21.55,158.42,19.98,249.15,2.59,36.43,2.4,0.06,0.22,2.61,25.61,106.24,15.37,1.1154,0.6211,14.473,13.725,28.843,29.898,24.249,23.619,36.852,31.663
BF-20,542.28,292.73,3.45,1.31,1.11,327.25,21.27,149.76,18,271.27,2.3,35.96,0.25,0.11,0.17,1.96,35.22,98.26,16.16,1.1389,0.6162,14.72,13.995,28.232,29.686,26.119,24.473,35.677,32.038
BF-21,552.86,280.72,5.25,1.42,1.28,339.08,21.73,175.93,18.24,276.9,2.2,46.54,0.97,0.06,0.1,3,29.8,113.32,14.37,1.1315,0.6132,15.026,14.118,27.668,29.882,26.805,24.657,35.757,32.657
BF-22,569.96,196,1.25,1.4,1.09,384.94,22.75,167.23,0,0,0,45.27,0.72,0.03,0.4,3.95,31.88,129.2,15.05,1.1112,0.62,14.734,14.268,28.146,29.959,22.296,22.496,39.623,33.487
BF-24,551.78,245.92,0.51,1.35,1.18,407.81,20.74,164.49,17.95,267.68,2.45,35.37,2.68,0.19,0.26,1.8,24.64,98.92,14.3,1.1232,0.6116,14.158,13.826,27.844,29.831,22.094,21.746,39.849,33.113
BF-25,534.82,216.21,0.52,1.32,1.13,382.67,20.8,158.73,0,0,0,35.78,1.31,0.11,0.26,1.47,25.48,104.77,13.37,1.138,0.6151,14.14,13.591,28.066,30.276,22.705,22.76,39.541,33.338
BF-26,571.49,198.67,0.48,1.38,1.01,368.78,15.07,166.07,0,0,0,36.32,1.95,0.06,0.26,2.26,14.98,100.78,9.81,1.1349,0.6109,14.215,13.581,27.973,30.133,22.641,22.664,39.344,33.357
BF-27,546.06,247.69,7.88,1.67,1.5,305.02,25.09,182.63,18.09,272.29,2.81,49.42,1.49,0.03,0.18,15.38,50.81,79.86,23.53,1.1368,0.6116,14.583,13.428,27.077,29.375,22.771,22.302,40.163,33.429
BF-28,552.53,164.52,15.77,1.63,1.48,257.22,18.62,171.86,21.15,241.42,1.19,67.23,0.71,0.03,0.25,2.16,45.4,125.06,20.01,1.1292,0.6126,14.422,13.429,26.848,29.206,24.139,23.454,39.223,33.225
BF-29,884.07,160.96,0.72,1.28,0.75,340.37,32.67,185.74,0,0,0,56.67,1.87,0.05,0.38,3.12,34.61,121.08,21.86,1.1081,0.6153,14.484,13.841,26.337,29.155,22.485,22.734,41.808,34.02
BF-30,663.57,86.9,0.34,1.39,1.02,378.7,30.37,160.43,0,0,0,45.27,1.08,0.11,0.27,0,30.99,111.94,20.62,1.1037,0.6303,16.389,17.129,26.548,28.95,22.335,22.091,41.251,33.594
BF-31,553.35,170.22,0.24,1.17,1.03,389.46,22.51,172.86,0,0,0,48.21,1.38,0.18,0.18,2.75,19.05,112.34,15.83,1.1398,0.6259,15.196,15.236,25.698,28.676,22.928,22.067,41.309,33.125
BF-32,569.88,271.78,0.57,1.4,1.26,356.89,20.34,173.83,18.05,276.33,1.78,46.19,2.04,0.06,0.16,2.11,21.57,96.38,12.87,1.145,0.6141,14.261,14.016,27.788,29.885,22.533,22.073,39.216,33.051
BF-33,558.04,293.95,6.21,1.48,1.31,314.3,19.84,179.95,18.35,274.98,2.76,53.1,1.6,0.06,0.1,6.94,23.89,105.52,15.4,1.1653,0.6137,13.724,13.389,25.936,28.481,23.637,22.775,40.516,33.309
BF-34,609.44,38.39,0,0.95,0.15,368.64,20.44,178.42,0,0,0,0,2.14,0.08,0.4,0,21.31,119.3,13.23,0,0,0,0,0,0,0,0,0,0
BG-17,527.3,262.85,1.46,1.48,1.26,358.7,14.88,183.92,18.68,272.98,1.87,71.83,0.79,0.03,0.17,3.35,16.45,105.72,12.31,1.1412,0.618,14.54,14.194,27.538,29.656,26.376,24.298,36.153,31.749
BG-18,536.09,276.66,4.47,1.27,1.17,352.64,17.42,161.41,19.32,270.06,1.68,44.36,1.72,0.04,0.08,14.14,24.69,109.16,12.34,1.1236,0.6179,14.649,13.88,27.456,29.062,27.894,24.989,34.541,30.686
BG-19,529.01,273.74,1.68,1.29,1.19,340.14,17.7,167.23,19.02,267.27,1.82,37.01,2.22,0.08,0.25,1.81,27.26,96.29,16.43,1.1375,0.616,14.491,13.392,27.563,29.442,27.973,25.435,34.866,31.114
BG-20,522.12,272.65,5.12,1.34,1.17,309.93,15.59,193.72,19.33,268.07,1.53,38.43,1.01,0.06,0.25,5.53,25.22,127.46,14.29,1.1587,0.6095,14.221,13.241,27.299,29.266,27.374,25.044,35.698,31.931
BG-21,488.13,233.54,1.35,1.32,1.13,345.66,21.57,156.08,19.65,260.53,2.2,40.37,1.77,0.1,0.61,5.57,30.59,104.46,14.4,1.1353,0.6174,15.19,14.084,26.347,28.847,24.95,23.95,38.69,32.803
BG-22,525.68,236.22,2.18,1.39,1.24,368.21,28.08,163.53,19.86,278.03,1.94,46.08,0.73,0.15,0.09,2.4,31.77,123.48,18.21,1.0896,0.6172,14.602,13.828,27.368,29.629,22.918,23.023,39.96,33.226
BG-23,492.79,180.43,0.2,1.2,0.95,425.95,18.76,181.02,0,0,0,42.23,0.64,0.1,0.43,6.8,17.75,105.39,12.89,1.0852,0.6209,14.262,14.079,28.211,29.83,22.741,22.004,38.425,32.258
BG-24,503.98,239.01,2.7,1.3,1.15,370.84,22,195.08,19.37,251.59,2.02,43.13,2.06,0.04,0.16,5.51,27.98,92.31,14.79,1.1337,0.6137,14.408,14.247,29.175,30.756,22.494,22.68,38.034,33.209
BG-25,531.2,192.17,1.89,1.36,1.22,336.67,22.44,154.53,19.01,257.84,3.64,40.63,1.79,0.07,0.49,4.57,22.33,109.37,14.77,1.1347,0.6132,14.121,13.621,27.132,29.653,24.089,23.637,38.942,33.445
BG-26,594.28,208.08,2.64,1.38,1.25,333.44,24.6,155.96,0,0,0,33.6,2.61,0.06,0.23,1,27.64,113.48,16.46,1.1335,0.6118,13.97,13.381,26.751,29.647,23.494,23.393,40.166,33.763
BG-27,483.15,185.19,6.82,1.51,1.41,286.81,21.63,184.55,0,0,0,48.39,0.68,0.04,0.38,16.75,49.11,87.64,19.51,1.146,0.6085,14.583,13.856,27.975,30.035,23.284,22.857,38.793,33.211
BG-28,528.27,221.15,14.23,1.72,1.56,267.46,24.88,181.53,19.97,292.79,0.24,67.68,2.38,0.07,0.39,7.87,39.34,128.55,23.08,1.1479,0.6141,14.383,13.194,27.645,29.555,24.737,23.697,37.615,32.925
BG-29,549.64,197.52,0.09,1.38,0.92,359.59,20.51,180.59,18.41,272.7,1.85,47.47,2.89,0.09,0.27,2.11,21.55,115.52,13.94,1.1147,0.6235,14.34,13.52,26.636,29.523,22.048,22.377,41.988,33.776
BG-30,558.78,292.08,2.9,1.53,1.44,339.5,21.4,164.39,19.95,276.68,1.99,43.06,2.21,0.1,0.26,5.26,19.7,107.67,16.01,1.1603,0.6216,14.33,13.939,26.633,29.117,22.742,22.175,40.581,33.398
BG-31,549.18,258.62,0.62,1.26,1.13,373.55,17.38,180.58,0,0,0,36.01,1.91,0.05,0.21,2.21,20.89,119.09,12.13,1.1506,0.6187,14.242,13.648,27.504,29.5,23.852,22.573,38.293,32.482
BG-32,550.47,254.04,0.38,1.22,1.09,356.01,20.54,182.7,0,0,0,45.98,1.41,0.03,0.24,3.2,22.57,97.25,13.9,1.1474,0.6201,14.104,13.721,27.584,29.545,22.97,22.446,39.159,32.855
BH-17,630.95,258.34,0.15,1.08,0.99,367.51,13.66,163.84,0,0,0,74.1,0.8,0.04,0.21,2.24,11.01,102.17,11.02,1.0906,0.6256,14.15,13.194,28.412,30.326,24.914,23.654,36.411,31.836
BH-18,542.31,232.9,3.78,1.37,1.18,399.79,26.32,156.34,0,0,0,70.25,0.44,0.02,0.31,3.56,36.99,112.88,17.69,1.0942,0.6187,15.069,14.273,27.7,29.471,23.287,22.271,38.357,31.726
BH-19,496.52,254.61,4.69,1.24,1.08,341.33,18.67,171.79,19.95,270.13,1.85,49.04,3.01,0.02,0.44,16.34,25.3,114.19,15.23,1.1095,0.6174,14.607,13.892,27.373,28.911,27.258,24.972,35.266,31.042
BH-20,559.99,257.45,1.89,1.37,1.21,319.34,22.15,168.23,20.46,279.23,1.72,36.33,2.96,0.04,0.28,2.26,28.01,99.13,18.75,1.1248,0.6177,14.585,13.743,27.065,28.562,27.983,24.44,34.746,31.529
BH-21,478.78,246,1.05,1.23,0.94,339.07,18.42,166.06,19.94,270.89,1.11,43.01,2.24,0.23,0.25,5.63,17.63,109.97,13.3,1.1456,0.6081,14.335,13.446,26.119,28.674,26.579,24.429,37.361,32.704
BH-22,462.34,237.84,5.64,1.44,1.21,317.06,20.99,179.05,19.49,273.32,2.07,45.56,0.88,0.17,0.29,3.68,20.23,126.96,15.61,1.1446,0.6143,14.268,13.693,26.281,29.104,25.616,24.054,38.074,32.798
BH-23,509.24,235.35,3.66,1.4,1.27,364.58,27.85,171.84,20.15,284.35,0.91,44.51,1.3,0.13,0.53,3.8,33.57,118.92,17.52,1.1064,0.6163,13.715,13.261,27.77,29.632,23.995,23.315,38.195,32.583
BH-24,472.88,199.9,1.94,1.3,1.1,413.03,22.95,166.89,0,0,0,46,1.54,0.13,0.33,3.34,27.03,111.14,15.89,1.1066,0.6165,13.739,13.317,27.854,29.809,22.517,21.663,39.274,32.638
BH-25,487.83,256.17,5.82,1.4,1.24,363.34,20.9,184.92,18.4,278.98,2.05,45.82,2.09,0.06,0.32,4.19,22.04,95.76,15.6,1.1598,0.608,14.124,13.482,28.155,30.144,24.665,23.923,37.518,32.793
BH-26,519.59,262.47,4.02,1.4,1.28,321.56,20.65,205.06,18.83,278.74,2.56,48.58,0.7,0.07,0.3,1.1,23.48,92.88,14.27,1.1528,0.6112,13.675,13.192,26.559,29.123,25.061,23.836,38.728,33.206
BH-27,541.5,244.92,4.17,1.45,1.28,297.11,26.7,194.07,18.91,273.53,1.76,35.82,1.83,0.14,0.37,3.45,24.69,107.44,19.29,1.1296,0.6142,13.827,13.859,27.942,29.715,24.048,22.677,37.618,32.761
BH-28,512.68,222.89,4.21,1.7,1.39,264.66,25.92,198.67,18.6,274.13,3.15,70.39,1.74,0.01,0.34,10.95,44.57,103.23,30.97,1.1383,0.6162,14.635,13.939,28.571,30.103,25.641,24.149,35.922,32.46
BH-29,547.99,243.7,3.26,1.73,1.47,308.89,25.31,168.27,18.54,280.56,0.74,64.61,3.05,0.1,0.3,10.16,36.25,129.43,17.8,1.1377,0.6216,14.208,13.253,27.14,29.526,24.303,23.188,38.732,32.984
BH-30,584.89,281.67,2.1,1.43,1.29,329,22.06,173.62,19.13,267.66,2.61,45.96,2,0.01,0.13,4.92,21.48,118.47,15.34,1.1421,0.6274,14.369,13.754,26.603,28.856,25.14,23.58,38.378,32.762
BH-31,502.42,245.87,5.33,1.51,1.38,324.73,18.72,184.32,19.24,267.72,2.59,37.62,1.15,0.15,0.14,4.07,19.89,102.67,15.5,1.146,0.6225,14.624,14.889,26.644,28.391,24.677,23.419,38.619,32.79
BH-32,564.16,181.81,0.73,1.22,1.05,365.41,20.42,169.31,0,0,0,35.61,1.74,0.08,0.34,1.89,22.04,121.62,16.08,1.1512,0.6214,14.282,13.587,26.908,29.3,24.534,23.557,38.582,32.733
BH-33,554.35,246.17,1.06,1.38,1.21,346.17,18.2,193.24,0,0,0,47.73,1.28,0.04,0.3,1.67,31.45,81.55,11.75,0,0,0,0,0,0,0,0,0,0
BI-16,816.51,501.95,3.41,0.92,0.85,334.86,18.84,183.34,0,0,0,71.32,0,0,0,2.25,22.31,116.58,13.94,1.1179,0.6232,15.213,14.621,29,30.183,25.232,23.182,34.943,31.074
BI-17,722.53,394.39,1.27,1.23,1.11,351.82,14.36,177.37,18.38,246.82,3.04,72,1.38,0.03,0.21,2.35,19.14,137.42,12.15,1.1044,0.6189,14.208,14.02,28.994,29.926,23.678,22.433,36.941,31.696
BI-18,591.79,252.32,2.1,1.31,1.03,377.13,23,205.36,20.49,256.99,1.87,35.88,0.82,0.09,0.32,2.08,38.4,94.42,13.58,1.1012,0.6199,14.404,13.865,28.483,30.338,25.203,24.278,36.03,31.811
BI-19,494.94,247.95,6.29,1.45,1.31,334.7,22.37,158.53,20.53,256.93,2.68,38.6,1.85,0.2,0.32,9.76,32.09,91.5,17.14,1.1308,0.6189,14.983,14.911,26.899,29.082,24.754,23.706,38.112,32.141
BI-20,498.13,260.05,7.3,1.4,1.29,291.94,15.57,171.72,18.6,251.36,2.29,35.83,2.37,0.4,0.26,2.25,16.84,98.29,14.67,1.1433,0.614,14.322,13.592,26.729,29.373,27.217,24.76,36.301,32.203
BI-21,463.05,238.8,4.25,1.35,1.22,294.42,17.7,195.21,19.55,259.94,2.85,38.04,1.38,0.16,0.07,5.32,20.68,118.26,13.88,1.155,0.6109,14.412,13.499,25.386,27.594,27.557,24.463,36.776,32.356
BI-22,574.33,241.54,2.71,1.36,1.22,350.77,26.18,185.94,18.88,268.48,2.86,35.59,1.26,0.13,0.21,1.59,39.58,115.19,15.81,1.1128,0.6164,14.09,13.28,27.639,29.489,24.463,23.39,37.618,32.46
BI-23,502.09,143.29,0.67,1.31,1.17,385.96,24.56,187.98,18.46,269.26,1.85,44.06,1.38,0.11,0.19,3.03,40.37,128.78,15.33,1.1,0.6191,13.86,13.188,27.803,29.427,23.064,21.951,38.653,32.305
BI-24,440.4,140.14,1.01,1.43,1.02,398.42,22.19,180.04,0,0,0,44.42,1.41,0.11,0.36,5.58,25.59,104.79,14.47,1.0965,0.6218,14.235,13.333,27.941,29.402,22.712,21.955,38.853,32.352
BI-25,511.08,258.66,4.22,1.42,1.26,358.87,18.74,172.2,18.76,277,3.35,47.05,1.5,0.03,0.21,1.98,17.18,108.55,14.05,1.1453,0.6148,14.161,13.379,28.134,30.092,25.338,24.276,37.005,32.759
BI-26,488.62,250.1,5.41,1.39,1.26,332.31,18.62,196.11,18.85,282.33,1.99,47.08,1.71,0.11,0.4,2.76,19.38,102.72,14.81,1.1448,0.6164,13.632,13.326,27.939,30.3,27.985,25.317,34.626,32.142
BI-27,527.93,224.51,3.14,1.36,1.22,336.26,21.72,191.72,20.4,261.64,3.8,38.34,1.09,0.01,0.26,5.67,22.64,114,15.36,1.1179,0.6185,13.472,13.583,26.943,29.703,26.269,24.309,37.29,32.837
BI-28,501.7,243.15,6.5,1.73,1.47,251.45,16.07,184.84,19.61,279.87,1.69,59.84,1.6,0.04,0.38,13.41,32.33,86.58,19.36,1.1405,0.6166,14.394,13.267,26.826,28.916,25.46,23.22,37.57,32.255
BI-29,530.03,246.75,5.5,1.67,1.51,267.87,18.68,172.19,19.45,276.74,1.6,58.68,1.94,0.04,0.27,8.59,37.23,118.67,17.86,1.1212,0.6204,13.89,12.97,26.442,28.808,25.686,23.503,37.713,32.462
BI-30,569.81,270.37,1.76,1.17,1.05,335.55,24.91,187.91,18.31,268.52,1.4,46.7,1.3,0.06,0.31,3.91,26.5,115.44,17.96,1.1316,0.6273,14.452,13.955,27.661,29.451,23.569,22.517,38.657,33.209
BI-31,536.96,299.6,8.7,1.65,1.49,320.81,19,195.57,20.39,273.88,2.19,35.01,1.73,0.18,0.36,2.2,24.18,89.73,15.05,0,0,0,0,0,0,0,0,0,0
BJ-17,514.82,267.07,2.83,1.26,1.14,327.87,15.9,172.63,18.88,269.96,1.8,68.49,1.03,0.09,0.3,9.68,20.98,106.14,13.37,1.1343,0.622,14.964,14.226,27.789,29.65,27.217,23.677,35.054,31.202
BJ-18,512,265.11,2.66,1.23,1.06,335.86,13.03,150.11,18.96,268.73,1.47,64.56,1.45,0.31,0.36,13.59,21.56,120.35,9.78,1.1348,0.6174,14.177,14.335,28.198,30.246,24.776,23.651,36.996,32.047
BJ-19,556.06,170.57,2.12,1.47,1.28,412.44,23.28,172.14,0,0,0,50.99,1.06,0.39,0.17,13.33,39.27,118.63,14.39,1.1048,0.6262,15.089,15.737,28.673,30.081,21.826,21.348,38.7,32.012
BJ-20,460.26,235.81,4.95,1.31,1.13,326.31,17.3,221.1,19.85,272.07,1.31,39.91,1.16,0.41,0.34,9.94,32.57,80.88,11.74,1.1482,0.6176,15.835,16.345,25.621,27.455,24.624,22.851,39.258,32.111
BJ-21,468.2,239.9,2.52,1.32,1.01,290.64,10.2,192.66,19.84,261.93,2.69,36.71,1.23,0.11,0.16,1.91,13.56,95.32,7.63,1.1578,0.6183,15.131,14.938,24.743,27.475,26.046,24.206,39.107,32.921
BJ-22,504.14,250.7,2.26,1.28,1.12,324.82,23.22,155.91,19.59,257.73,2.62,36.3,2.65,0.24,0.18,1.63,43.71,117.07,15.86,1.1311,0.6135,14.372,13.297,26.351,28.569,25.393,23.991,38.272,32.511
BJ-23,507.51,185.63,4.56,1.53,1.32,325.65,21.15,173.12,0,0,0,35.82,1.25,0.07,0.17,1.92,29.61,123.05,13.83,1.1189,0.6139,13.987,12.935,26.22,28.76,25.469,23.813,38.438,32.681
BJ-24,512.45,147.73,0.62,1.32,1.06,349.86,22.23,160.3,18.65,264.98,3.4,35.58,2.39,0.09,0.3,1.63,37.83,122.69,14.09,1.0758,0.6207,13.953,12.852,27.145,29.301,24.144,22.746,38.67,32.782
BJ-25,540.3,160.39,0.67,1.19,1.01,394.42,22.29,164.78,0,0,0,50.66,0.56,0.06,0.13,6.82,43.12,94.72,15.27,1.0943,0.618,14.366,13.645,27.883,29.384,23.71,22.486,37.927,31.94
BJ-26,520.62,257.83,2.63,1.34,1.21,357.01,22.64,192.65,17.96,283.04,1.38,48.11,1.37,0.04,0.13,6.46,32.47,119.89,15.74,1.1261,0.6132,13.895,13.353,27.266,29.364,28.053,25.305,34.87,31.59
BJ-27,540.39,293,8.53,1.39,1.32,328.2,19.04,181.47,17.99,277.41,1.4,46.99,1.68,0.04,0.26,2.25,19.46,99.5,13.56,1.136,0.6195,13.784,13.726,25.66,28.285,28.981,24.982,35.674,32.047
BJ-28,670.81,306.55,3.21,1.36,1.2,332.51,20.97,180.67,19.82,278.05,1.56,42.51,1.41,0.14,0.16,5.03,20.4,109.49,16.12,1.1246,0.6167,13.949,13.873,25.922,28.902,25.491,23.872,39.152,33.106
BJ-29,529.33,218.53,3.75,1.45,1.24,278.3,19.87,215.97,19.19,282.66,1.43,54.59,3.73,0.21,0.36,14.59,37.12,85.74,18.91,1.1495,0.6146,13.705,12.925,25.953,28.37,24.451,22.957,39.281,32.758
BJ-30,514.44,246.01,4.38,1.72,1.39,236.29,9.94,176.25,20.6,248.82,1.92,67.32,2.55,0.05,0.15,1.93,15.85,112.12,12.04,1.0888,0.6197,14.484,13.222,26.353,28.604,24.808,23.344,38.689,33.05
BK-17,520.26,271.65,4.66,1.32,1.14,323.25,17.19,171.71,18.26,250.72,3.39,50.52,1.51,0.28,0.31,17.01,19.01,105.32,12.75,1.1539,0.6138,14.912,15.488,28.77,30.388,26.087,23.432,35.147,31.652
BK-18,481.45,248.29,3.93,1.37,1.08,324.63,17.69,158.57,19.8,253,2.31,41.25,2.72,0.24,0.25,11.81,31.46,128.08,14.24,1.1258,0.6211,15.005,16.019,27.916,29.79,24.59,23.372,37.369,32.377
